id;nombre;tipo;comuna;barrio;longitud_m;anio;turno;cantidadFrecuencia
3860;BLANCO ENCALADA;Ciclovías mano doble;12;Villa Urquiza;63.83;2024;mañana;76
19612;BONIFACIO, JOSE;Ciclovías mano doble;9;Parque Avellaneda;158.32;2024;mañana;37
3228;MOLDES;Ciclovías mano doble;13;Colegiales;54.90;2024;mañana;43
27069;UNANUE;Ciclovías mano única;8;Villa Lugano;102.83;2024;mañana;1
19950;HORNOS, GRAL.;Ciclovías mano doble;4;Barracas;173.46;2024;mañana;48
12113;LAMAS, ANDRES;Ciclovías mano doble;11;Villa Gral. Mitre;140.67;2024;mañana;53
15066;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Boedo;100.41;2024;mañana;52
14671;CALVO, CARLOS;Ciclovías mano doble;3;San Cristobal;122.62;2024;mañana;122
13136;GARCIA, JUAN AGUSTIN;Ciclovías mano doble;11;Villa Santa Rita;134.39;2024;mañana;29
12156;IRIGOYEN, BERNARDO DE;Ciclovías mano doble;1;Monserrat;122.35;2024;mañana;84
13724;CHIVILCOY;Ciclovías mano doble;10;Monte Castro;136.82;2024;mañana;70
19934;PRIMERA JUNTA;Ciclovías mano doble;7;Flores;105.16;2024;mañana;8
30065;CEVALLOS, VIRREY;Ciclovías mano doble;1;Constitucion;110.44;2024;mañana;172
8265;BILLINGHURST;Ciclovías mano doble;2;Recoleta;134.45;2024;mañana;0
8065;CHARCAS;Ciclovías mano doble;2;Recoleta;140.48;2024;mañana;69
503;PEDRAZA, MANUELA;Ciclovías mano doble;13;Nuñez;157.81;2024;mañana;28
18876;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Boedo;140.43;2024;mañana;52
12255;DON BOSCO;Ciclovías mano doble;5;Almagro;137.86;2024;mañana;49
17277;USPALLATA;Ciclovías mano doble;4;Barracas;116.28;2024;mañana;0
13600;DIAZ, CESAR, GRAL.;Ciclovías mano doble;11;Villa Santa Rita;137.10;2024;mañana;48
16042;VALLE;Ciclovías mano doble;6;Caballito;73.09;2024;mañana;78
15881;AZOPARDO;Ciclovías mano doble;1;San Telmo;130.03;2024;mañana;0
15858;VALLE;Ciclovías mano doble;6;Caballito;83.46;2024;mañana;78
19494;HORNOS, GRAL.;Ciclovías mano doble;4;Barracas;202.91;2024;mañana;48
5989;GODOY CRUZ;Ciclovías mano doble;14;Palermo;105.38;2024;mañana;86
7662;NUEVA YORK;Ciclovías mano doble;15;Agronomia;151.84;2024;mañana;5
1190;11 DE SEPTIEMBRE DE 1888;Ciclovías mano doble;13;Belgrano;119.30;2024;mañana;20
4894;DORREGO;Ciclovías mano doble;13;Colegiales;31.33;2024;mañana;28
7807;ARENALES;Ciclovías mano doble;1;Retiro;129.85;2024;mañana;82
14660;CHIVILCOY;Ciclovías mano doble;10;Floresta;137.91;2024;mañana;70
16007;CHIVILCOY;Ciclovías mano doble;10;Floresta;80.51;2024;mañana;70
20926;PEDERNERA;Ciclovías mano doble;7;Flores;187.82;2024;mañana;8
19989;RODO, JOSE E.;Ciclovías mano doble;9;Parque Avellaneda;148.97;2024;mañana;13
13749;MATHEU;Ciclovías mano doble;3;Balvanera;122.61;2024;mañana;40
26885;UNANUE;Ciclovías mano única;8;Villa Lugano;77.35;2024;mañana;1
23343;POLA;Ciclovías mano doble;9;Mataderos;156.04;2024;mañana;39
13933;MENDEZ DE ANDES;Ciclovías mano doble;6;Caballito;100.32;2024;mañana;108
5101;ROSETI;Ciclovías mano doble;15;Villa Ortuzar;126.56;2024;mañana;67
3578;LA PAMPA;Ciclovías mano doble;13;Belgrano;80.15;2024;mañana;245
15320;LINIERS VIRREY;Ciclovías mano doble;5;Boedo;138.56;2024;mañana;0
5616;CERETTI;Ciclovías mano doble;12;Villa Urquiza;134.99;2024;mañana;29
21309;PATRON;Ciclovías mano doble;9;Liniers;104.30;2024;mañana;48
8757;PADILLA;Ciclovías mano doble;15;Villa Crespo;129.85;2024;mañana;130
30016;PEDRAZA, MANUELA;Ciclovías mano doble;13;Nuñez;25.17;2024;mañana;28
8866;ACUÑA DE FIGUEROA, FRANCISCO;Ciclovías mano doble;5;Almagro;129.10;2024;mañana;74
2991;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;61.15;2024;mañana;28
26561;UNANUE;Ciclovías mano única;8;Villa Lugano;103.12;2024;mañana;1
12639;CEVALLOS, VIRREY;Ciclovías mano doble;1;Monserrat;129.89;2024;mañana;172
11225;BILLINGHURST;Ciclovías mano doble;5;Almagro;175.64;2024;mañana;0
19390;RONDEAU;Ciclovías mano doble;5;Boedo;106.26;2024;mañana;0
18092;ESTRADA;Ciclovías mano doble;7;Parque Chacabuco;31.10;2024;mañana;23
10919;URIBURU JOSE E., PRES.;Ciclovías mano doble;3;Balvanera;136.11;2024;mañana;106
6244;ALVAREZ, JULIAN;Ciclovías mano doble;14;Palermo;56.21;2024;mañana;86
3714;LA PAMPA;Ciclovías mano doble;12;Villa Urquiza;88.24;2024;mañana;245
18840;ALBERTI;Ciclovías mano doble;4;Parque Patricios;132.79;2024;mañana;28
11696;ALSINA, ADOLFO;Ciclovías mano única;1;Monserrat;128.45;2024;mañana;0
468;CUBA;Ciclovías mano doble;13;Nuñez;92.27;2024;mañana;9
17486;BILBAO, FRANCISCO;Ciclovías mano doble;7;Parque Chacabuco;104.36;2024;mañana;3
3589;LA PAMPA;Ciclovías mano doble;12;Villa Urquiza;22.99;2024;mañana;245
8263;ALVEAR, MARCELO T. DE;Ciclovías mano doble;2;Recoleta;129.20;2024;mañana;73
17234;CEVALLOS, VIRREY;Ciclovías mano doble;1;Constitucion;142.59;2024;mañana;172
13250;ESPINOSA;Ciclovías mano doble;6;Caballito;123.15;2024;mañana;145
6389;NUEVA YORK;Ciclovías mano doble;15;Agronomia;65.75;2024;mañana;5
15319;CALVO, CARLOS;Ciclovías mano doble;5;Boedo;132.39;2024;mañana;122
9034;ALVAREZ, JULIAN;Ciclovías mano doble;15;Villa Crespo;124.69;2024;mañana;86
13855;CHIVILCOY;Ciclovías mano doble;10;Monte Castro;69.70;2024;mañana;70
16088;PAVON;Ciclovías mano doble;1;Constitucion;58.32;2024;mañana;32
11457;DIAZ, CESAR, GRAL.;Ciclovías mano doble;11;Villa Gral. Mitre;140.17;2024;mañana;48
7945;ACUÑA DE FIGUEROA, FRANCISCO;Ciclovías mano doble;14;Palermo;135.18;2024;mañana;74
5267;CERETTI;Ciclovías mano doble;12;Villa Urquiza;78.41;2024;mañana;29
13267;GONZALEZ, ELPIDIO;Ciclovías mano doble;11;Villa Santa Rita;96.08;2024;mañana;27
15116;GONZALEZ, ELPIDIO;Ciclovías mano doble;10;Monte Castro;121.66;2024;mañana;27
1517;11 DE SEPTIEMBRE DE 1888;Ciclovías mano doble;13;Belgrano;66.96;2024;mañana;20
6804;HUMBOLDT;Ciclovías mano doble;15;Chacarita;127.47;2024;mañana;226
4996;MARTINEZ, ENRIQUE, GRAL.;Ciclovías mano doble;13;Colegiales;95.63;2024;mañana;15
23542;RODO, JOSE E.;Ciclovías mano doble;9;Mataderos;103.10;2024;mañana;13
4738;SANCHEZ DE BUSTAMANTE;Ciclovías mano doble;2;Recoleta;15.23;2024;mañana;172
6264;GRIVEO;Ciclovías mano doble;12;Villa Pueyrredon;81.89;2024;mañana;33
9823;TRES ARROYOS;Ciclovías mano doble;15;Villa Crespo;96.73;2024;mañana;145
1508;MILLER;Ciclovías mano doble;12;Saavedra;50.39;2024;mañana;47
2673;ECHEVERRIA;Ciclovías mano doble;13;Belgrano;115.56;2024;mañana;78
16870;BONIFACIO, JOSE;Ciclovías mano doble;6;Caballito;132.91;2024;mañana;37
7736;ALVAREZ, JULIAN;Ciclovías mano doble;14;Palermo;125.54;2024;mañana;86
13731;MENDEZ DE ANDES;Ciclovías mano doble;6;Caballito;124.37;2024;mañana;108
30017;PEDRAZA, MANUELA;Ciclovías mano doble;13;Nuñez;32.00;2024;mañana;28
19140;BONIFACIO, JOSE;Ciclovías mano doble;10;Floresta;102.33;2024;mañana;37
10302;ACUÑA DE FIGUEROA, FRANCISCO;Ciclovías mano doble;5;Almagro;186.75;2024;mañana;74
14685;MENDEZ DE ANDES;Ciclovías mano doble;7;Flores;127.50;2024;mañana;108
7541;JUNCAL;Ciclovías mano doble;2;Recoleta;33.35;2024;mañana;144
21333;PRIMERA JUNTA;Ciclovías mano doble;7;Flores;108.21;2024;mañana;8
21303;PEDERNERA;Ciclovías mano doble;7;Flores;122.22;2024;mañana;8
17922;BILBAO, FRANCISCO;Ciclovías mano doble;7;Parque Chacabuco;110.95;2024;mañana;3
9764;BILLINGHURST;Ciclovías mano doble;5;Almagro;99.97;2024;mañana;0
5721;GORRITI;Ciclovías mano doble;14;Palermo;130.25;2024;mañana;110
5188;SOLER;Ciclovías mano doble;14;Palermo;122.24;2024;mañana;29
31463;TRES ARROYOS;Ciclovías mano doble;15;Villa Crespo;11.09;2024;mañana;145
10012;TRES ARROYOS;Ciclovías mano doble;15;Villa Crespo;118.83;2024;mañana;145
1110;CUBA;Ciclovías mano doble;13;Nuñez;98.21;2024;mañana;9
19083;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Boedo;77.65;2024;mañana;52
17046;PAVON;Ciclovías mano doble;5;Boedo;75.81;2024;mañana;32
2090;IBERA;Ciclovías mano doble;12;Coghlan;47.48;2024;mañana;102
22359;POLA;Ciclovías mano doble;9;Mataderos;63.26;2024;mañana;39
15269;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Boedo;82.87;2024;mañana;52
1239;MONROE;Ciclovías mano doble;13;Belgrano;136.49;2024;mañana;88
17088;DEFENSA;Ciclovías mano doble;1;San Telmo;33.91;2024;mañana;0
22885;POLA;Ciclovías mano doble;9;Mataderos;149.42;2024;mañana;39
20214;PEDERNERA;Ciclovías mano doble;7;Flores;135.51;2024;mañana;8
7597;JUNCAL;Ciclovías mano doble;2;Recoleta;6.12;2024;mañana;144
5013;LA PAMPA;Ciclovías mano doble;12;Villa Urquiza;110.92;2024;mañana;245
11601;DIAZ, CESAR, GRAL.;Ciclovías mano doble;11;Villa Gral. Mitre;124.64;2024;mañana;48
2999;ECHEVERRIA;Ciclovías mano doble;13;Belgrano;117.12;2024;mañana;78
13527;MEXICO;Ciclovías mano doble;3;Balvanera;140.87;2024;mañana;130
11854;VALLESE, FELIPE;Ciclovías mano doble;6;Caballito;95.56;2024;mañana;39
8140;SAN MARTIN;Ciclovías mano doble;1;Retiro;50.97;2024;mañana;89
18212;HORNOS, GRAL.;Ciclovías mano doble;4;Barracas;95.51;2024;mañana;48
12704;GARCIA, JUAN AGUSTIN;Ciclovías mano doble;11;Villa Santa Rita;67.76;2024;mañana;29
15311;GONZALEZ, ELPIDIO;Ciclovías mano doble;10;Monte Castro;140.65;2024;mañana;27
14193;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Almagro;131.04;2024;mañana;52
16473;DOBLAS;Ciclovías mano doble;6;Caballito;142.27;2024;mañana;59
12460;ALSINA, ADOLFO;Ciclovías mano doble;3;Balvanera;133.15;2024;mañana;0
5997;GRIVEO;Ciclovías mano doble;12;Villa Pueyrredon;76.62;2024;mañana;33
7833;SUIPACHA;Ciclovías mano doble;1;Retiro;66.99;2024;mañana;214
1128;AMENABAR;Ciclovías mano doble;13;Nuñez;99.83;2024;mañana;76
6279;GODOY CRUZ;Ciclovías mano doble;14;Palermo;120.37;2024;mañana;86
243;CUBA;Ciclovías mano doble;13;Nuñez;100.95;2024;mañana;9
14973;LINIERS VIRREY;Ciclovías mano doble;5;Boedo;148.55;2024;mañana;0
832;MONROE;Ciclovías mano doble;13;Belgrano;124.63;2024;mañana;88
13944;GONZALEZ, ELPIDIO;Ciclovías mano doble;10;Monte Castro;120.84;2024;mañana;27
4120;LUGONES;Ciclovías mano doble;12;Villa Urquiza;117.97;2024;mañana;76
4642;MARTINEZ, ENRIQUE, GRAL.;Ciclovías mano doble;13;Colegiales;68.08;2024;mañana;15
900;MILLER;Ciclovías mano doble;12;Saavedra;100.71;2024;mañana;47
2661;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;125.09;2024;mañana;28
15546;AZOPARDO;Ciclovías mano doble;1;San Telmo;147.92;2024;mañana;0
16682;PAVON;Ciclovías mano doble;3;San Cristobal;124.96;2024;mañana;32
13608;MENDEZ DE ANDES;Ciclovías mano doble;6;Caballito;112.43;2024;mañana;108
21990;PATRON;Ciclovías mano doble;9;Liniers;77.68;2024;mañana;48
12681;DON BOSCO;Ciclovías mano doble;5;Almagro;136.62;2024;mañana;49
2804;MILLER;Ciclovías mano doble;12;Villa Urquiza;67.98;2024;mañana;47
472;SUPERI;Ciclovías mano doble;12;Saavedra;100.74;2024;mañana;245
18755;DOBLAS;Ciclovías mano doble;7;Parque Chacabuco;132.43;2024;mañana;59
11877;ALSINA, ADOLFO;Ciclovías mano única;1;Monserrat;38.50;2024;mañana;0
1339;IBERA;Ciclovías mano doble;13;Nuñez;84.42;2024;mañana;102
21300;BALBASTRO;Ciclovías mano doble;7;Flores;6.67;2024;mañana;9
22457;POLA;Ciclovías mano doble;9;Mataderos;58.21;2024;mañana;39
11504;TACUARI;Ciclovías mano doble;1;Monserrat;65.73;2024;mañana;215
2073;ECHEVERRIA;Ciclovías mano doble;13;Belgrano;100.57;2024;mañana;78
14246;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;94.44;2024;mañana;45
5830;GODOY CRUZ;Ciclovías mano doble;14;Palermo;81.66;2024;mañana;86
18142;DEAN FUNES;Ciclovías mano doble;4;Parque Patricios;169.71;2024;mañana;57
15818;CONSTITUCION;Ciclovías mano doble;1;Constitucion;116.76;2024;mañana;0
10870;TRES ARROYOS;Ciclovías mano doble;6;Caballito;126.03;2024;mañana;145
14556;AZOPARDO;Ciclovías mano doble;1;San Telmo;131.07;2024;mañana;0
1268;AMENABAR;Ciclovías mano doble;13;Nuñez;154.10;2024;mañana;76
11893;GARCIA, JUAN AGUSTIN;Ciclovías mano doble;11;Villa Santa Rita;27.24;2024;mañana;29
4213;LA PAMPA;Ciclovías mano doble;12;Villa Urquiza;82.74;2024;mañana;245
14570;CALVO, CARLOS;Ciclovías mano doble;3;San Cristobal;122.36;2024;mañana;122
8594;ACUÑA DE FIGUEROA, FRANCISCO;Ciclovías mano doble;5;Almagro;53.19;2024;mañana;74
10782;MONTEVIDEO;Ciclovías mano doble;1;San Nicolas;131.09;2024;mañana;165
5487;GRIVEO;Ciclovías mano doble;12;Villa Pueyrredon;130.05;2024;mañana;33
9565;TUCUMAN;Ciclovías mano doble;3;Balvanera;112.08;2024;mañana;125
15926;DOBLAS;Ciclovías mano doble;6;Caballito;84.35;2024;mañana;59
7026;NUEVA YORK;Ciclovías mano doble;15;Agronomia;130.31;2024;mañana;5
19973;USPALLATA;Ciclovías mano doble;4;Parque Patricios;150.04;2024;mañana;0
9988;HUMAHUACA;Ciclovías mano doble;3;Balvanera;130.18;2024;mañana;202
1102;SUPERI;Ciclovías mano doble;12;Saavedra;57.75;2024;mañana;245
2825;ECHEVERRIA;Ciclovías mano doble;13;Belgrano;117.03;2024;mañana;78
2328;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;100.94;2024;mañana;28
19737;USPALLATA;Ciclovías mano doble;4;Parque Patricios;179.44;2024;mañana;0
11204;GARCIA, JUAN AGUSTIN;Ciclovías mano doble;11;Villa Gral. Mitre;141.78;2024;mañana;29
1988;TRONADOR;Ciclovías mano doble;12;Coghlan;73.84;2024;mañana;5
9980;PADILLA;Ciclovías mano doble;15;Villa Crespo;62.78;2024;mañana;130
20931;BALBASTRO;Ciclovías mano doble;7;Flores;121.99;2024;mañana;9
1709;IBERA;Ciclovías mano doble;12;Coghlan;13.27;2024;mañana;102
1655;OLAZABAL;Ciclovías mano doble;13;Belgrano;31.11;2024;mañana;49
4677;CERETTI;Ciclovías mano doble;12;Villa Urquiza;106.90;2024;mañana;29
3511;CERETTI;Ciclovías mano doble;12;Villa Urquiza;146.20;2024;mañana;29
1975;AMENABAR;Ciclovías mano doble;13;Belgrano;128.10;2024;mañana;76
14564;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;96.85;2024;mañana;45
6868;NUEVA YORK;Ciclovías mano doble;15;Agronomia;65.15;2024;mañana;5
2009;11 DE SEPTIEMBRE DE 1888;Ciclovías mano doble;13;Belgrano;128.88;2024;mañana;20
3258;SUPERI;Ciclovías mano doble;13;Belgrano;120.50;2024;mañana;245
4825;CERETTI;Ciclovías mano doble;12;Villa Urquiza;100.88;2024;mañana;29
14744;FRAY CAYETANO RODRIGUEZ;Ciclovías mano doble;7;Flores;120.13;2024;mañana;25
5242;LA PAMPA;Ciclovías mano doble;12;Villa Urquiza;39.09;2024;mañana;245
6375;AZCUENAGA;Ciclovías mano doble;2;Recoleta;16.13;2024;mañana;116
6417;FRENCH;Ciclovías mano doble;2;Recoleta;56.42;2024;mañana;70
19853;USPALLATA;Ciclovías mano doble;4;Parque Patricios;159.01;2024;mañana;0
15782;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Boedo;192.70;2024;mañana;52
13152;LINIERS VIRREY;Ciclovías mano doble;5;Almagro;139.22;2024;mañana;0
31817;SAN MARTIN;Ciclovías mano doble;1;Retiro;52.59;2024;mañana;89
23543;POLA;Ciclovías mano doble;9;Mataderos;158.83;2024;mañana;39
28141;POLA;Ciclovías mano doble;9;Mataderos;13.24;2024;mañana;39
17523;BONIFACIO, JOSE;Ciclovías mano doble;7;Flores;104.60;2024;mañana;37
2041;IBERA;Ciclovías mano doble;12;Coghlan;102.56;2024;mañana;102
2744;ECHEVERRIA;Ciclovías mano doble;13;Belgrano;116.87;2024;mañana;78
15805;VALLE;Ciclovías mano doble;6;Caballito;125.51;2024;mañana;78
6792;NUEVA YORK;Ciclovías mano doble;15;Agronomia;64.81;2024;mañana;5
16063;VALLE;Ciclovías mano doble;6;Caballito;142.84;2024;mañana;78
12141;AZOPARDO;Ciclovías mano doble;1;Monserrat;73.53;2024;mañana;0
8325;ALVEAR, MARCELO T. DE;Ciclovías mano doble;2;Recoleta;134.32;2024;mañana;73
23101;RODO, JOSE E.;Ciclovías mano doble;9;Mataderos;103.44;2024;mañana;13
1728;11 DE SEPTIEMBRE DE 1888;Ciclovías mano doble;13;Belgrano;125.74;2024;mañana;20
9854;BOUCHARD;Ciclovías mano doble;1;San Nicolas;122.95;2024;mañana;45
6343;FRENCH;Ciclovías mano doble;2;Recoleta;106.53;2024;mañana;70
12947;FRAGATA PRES. SARMIENTO;Ciclovías mano doble;6;Caballito;128.57;2024;mañana;40
3422;SUPERI;Ciclovías mano doble;13;Belgrano;157.33;2024;mañana;245
16883;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Boedo;124.82;2024;mañana;52
6138;NUEVA YORK;Ciclovías mano doble;15;Agronomia;65.29;2024;mañana;5
2933;MILLER;Ciclovías mano doble;12;Villa Urquiza;129.98;2024;mañana;47
5783;CERETTI;Ciclovías mano doble;15;Parque Chas;101.64;2024;mañana;29
7067;GRIVEO;Ciclovías mano doble;11;Villa Devoto;44.69;2024;mañana;33
19870;USPALLATA;Ciclovías mano doble;4;Parque Patricios;29.83;2024;mañana;0
13951;FRAY CAYETANO RODRIGUEZ;Ciclovías mano doble;7;Flores;76.15;2024;mañana;25
13922;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;82.35;2024;mañana;45
4842;GODOY CRUZ;Ciclovías mano doble;14;Palermo;137.39;2024;mañana;86
16646;DEAN FUNES;Ciclovías mano doble;3;San Cristobal;107.01;2024;mañana;57
14903;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;130.21;2024;mañana;45
6589;GORRITI;Ciclovías mano doble;14;Palermo;109.67;2024;mañana;110
1290;IBERA;Ciclovías mano doble;13;Nuñez;119.83;2024;mañana;102
1395;11 DE SEPTIEMBRE DE 1888;Ciclovías mano doble;13;Belgrano;117.37;2024;mañana;20
13870;DIAZ, CESAR, GRAL.;Ciclovías mano doble;11;Villa Santa Rita;85.56;2024;mañana;48
20256;HORNOS, GRAL.;Ciclovías mano doble;4;Barracas;121.40;2024;mañana;48
10921;POTOSI;Ciclovías mano doble;5;Almagro;137.67;2024;mañana;118
6616;HUMBOLDT;Ciclovías mano doble;15;Chacarita;127.09;2024;mañana;226
13947;LINIERS VIRREY;Ciclovías mano doble;5;Almagro;121.17;2024;mañana;0
3638;CERETTI;Ciclovías mano doble;12;Villa Urquiza;127.88;2024;mañana;29
22247;RODO, JOSE E.;Ciclovías mano doble;9;Parque Avellaneda;65.15;2024;mañana;13
19977;PICHEUTA;Ciclovías mano doble;7;Parque Chacabuco;75.12;2024;mañana;13
16105;MORON;Ciclovías mano doble;10;Floresta;105.58;2024;mañana;55
15793;MORON;Ciclovías mano doble;7;Flores;111.00;2024;mañana;55
3495;LUGONES;Ciclovías mano doble;12;Villa Urquiza;126.23;2024;mañana;76
7233;ALVAREZ, JULIAN;Ciclovías mano doble;14;Palermo;264.77;2024;mañana;86
6036;ALVAREZ, JULIAN;Ciclovías mano doble;14;Palermo;111.91;2024;mañana;86
3358;CERETTI;Ciclovías mano doble;12;Villa Urquiza;135.04;2024;mañana;29
16554;RINCON;Ciclovías mano doble;3;San Cristobal;107.50;2024;mañana;0
3125;BLANCO ENCALADA;Ciclovías mano doble;12;Villa Urquiza;104.21;2024;mañana;76
12224;ALSINA, ADOLFO;Ciclovías mano doble;3;Balvanera;124.66;2024;mañana;0
1164;IBERA;Ciclovías mano doble;13;Nuñez;83.58;2024;mañana;102
9314;SAN MARTIN;Ciclovías mano doble;1;San Nicolas;130.60;2024;mañana;89
15653;GONZALEZ, ELPIDIO;Ciclovías mano doble;10;Monte Castro;88.03;2024;mañana;27
14665;TACUARI;Ciclovías mano doble;1;Constitucion;127.30;2024;mañana;215
18496;DEAN FUNES;Ciclovías mano doble;4;Parque Patricios;136.02;2024;mañana;57
12886;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;38.71;2024;mañana;45
2216;11 DE SEPTIEMBRE DE 1888;Ciclovías mano doble;13;Belgrano;128.44;2024;mañana;20
2199;ECHEVERRIA;Ciclovías mano doble;13;Belgrano;104.13;2024;mañana;78
13094;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;37.08;2024;mañana;45
13726;MEXICO;Ciclovías mano doble;3;Balvanera;130.40;2024;mañana;130
199;CUBA;Ciclovías mano doble;13;Nuñez;101.53;2024;mañana;9
12552;VALLESE, FELIPE;Ciclovías mano doble;6;Caballito;42.97;2024;mañana;39
12910;AZOPARDO;Ciclovías mano doble;1;Monserrat;131.65;2024;mañana;0
11931;GARCIA, JUAN AGUSTIN;Ciclovías mano doble;11;Villa Santa Rita;31.21;2024;mañana;29
17615;ESTRADA;Ciclovías mano doble;7;Parque Chacabuco;76.62;2024;mañana;23
15069;CALVO, CARLOS;Ciclovías mano doble;3;San Cristobal;164.90;2024;mañana;122
9513;ACUÑA DE FIGUEROA, FRANCISCO;Ciclovías mano doble;5;Almagro;135.29;2024;mañana;74
10936;POTOSI;Ciclovías mano doble;5;Almagro;57.65;2024;mañana;118
22914;RODO, JOSE E.;Ciclovías mano doble;9;Mataderos;102.93;2024;mañana;13
2063;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;86.73;2024;mañana;28
2823;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;122.04;2024;mañana;28
2600;ECHEVERRIA;Ciclovías mano doble;13;Belgrano;107.44;2024;mañana;78
12516;VALLESE, FELIPE;Ciclovías mano doble;6;Caballito;101.49;2024;mañana;39
6280;GORRITI;Ciclovías mano doble;14;Palermo;91.53;2024;mañana;110
3130;MOLDES;Ciclovías mano doble;13;Colegiales;102.88;2024;mañana;43
7570;MONTEVIDEO;Ciclovías mano doble;2;Recoleta;68.69;2024;mañana;165
20197;BALBASTRO;Ciclovías mano doble;7;Parque Chacabuco;108.12;2024;mañana;9
18719;RONDEAU;Ciclovías mano doble;4;Parque Patricios;141.23;2024;mañana;0
14898;DEAN FUNES;Ciclovías mano doble;3;San Cristobal;140.80;2024;mañana;57
11275;TRES ARROYOS;Ciclovías mano doble;6;Caballito;126.41;2024;mañana;145
17648;MORON;Ciclovías mano doble;10;Velez Sarsfield;121.58;2024;mañana;55
10535;SAN MARTIN;Ciclovías mano doble;1;San Nicolas;127.81;2024;mañana;89
26723;UNANUE;Ciclovías mano única;8;Villa Lugano;129.02;2024;mañana;1
538;SUPERI;Ciclovías mano doble;12;Saavedra;100.44;2024;mañana;245
18468;LINIERS VIRREY;Ciclovías mano doble;5;Boedo;108.76;2024;mañana;0
2117;MILLER;Ciclovías mano doble;12;Saavedra;172.47;2024;mañana;47
15940;MORON;Ciclovías mano doble;10;Floresta;107.53;2024;mañana;55
7740;NUEVA YORK;Ciclovías mano doble;15;Agronomia;73.86;2024;mañana;5
31223;PATRON;Ciclovías mano doble;9;Liniers;9.18;2024;mañana;48
1315;MONROE;Ciclovías mano doble;13;Belgrano;130.04;2024;mañana;88
8177;ALVEAR, MARCELO T. DE;Ciclovías mano doble;1;Retiro;136.47;2024;mañana;73
28004;RODO, JOSE E.;Ciclovías mano doble;9;Parque Avellaneda;25.69;2024;mañana;13
6017;FRENCH;Ciclovías mano doble;2;Recoleta;125.18;2024;mañana;70
9488;TRES ARROYOS;Ciclovías mano doble;15;Villa Crespo;112.95;2024;mañana;145
2031;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;68.68;2024;mañana;28
13507;GONZALEZ, ELPIDIO;Ciclovías mano doble;10;Monte Castro;131.65;2024;mañana;27
14805;MENDEZ DE ANDES;Ciclovías mano doble;7;Flores;99.44;2024;mañana;108
7985;ALVAREZ, JULIAN;Ciclovías mano doble;14;Palermo;86.10;2024;mañana;86
27610;PINTO;Ciclovías mano doble;12;Saavedra;35.35;2024;mañana;16
2394;AMENABAR;Ciclovías mano doble;13;Belgrano;129.38;2024;mañana;76
